"person_id","study_id","language","gender","age","education","hg_1","hg_3","hg_4","hg_7","hg_10","hg_13","pp_1","pp_6","pp_8","pp_11","pp_12","pp_14","pp_15","pp_17","mc_1","mc_2","mc_3","mc_7","mc_15","mc_18","mc_20","mc_23","hg","pp","mc","cr","cp","cc"
"23_904","23","DE","f",29,6,2,4,NA,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,5,NA,NA,3,3,2,2.8,NA,3.2,NA,NA,NA
"23_909","23","DE","f",44,6,5,3,NA,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,5,6,5,3.8,NA,5.6,NA,NA,NA
"23_912","23","DE","f",24,3,6,6,NA,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,NA,5,6,4,5.8,NA,5,NA,NA,NA
"23_915","23","DE","f",39,6,4,1,NA,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4,NA,NA,4,3,4,3.4,NA,3.8,NA,NA,NA
"23_922","23","DE","m",39,6,5,4,NA,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,5,NA,NA,3,3,1,5.2,NA,3.6,NA,NA,NA
"23_939","23","DE","m",36,5,6,5,NA,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,6,NA,NA,5,5,6,5.4,NA,5.2,NA,NA,NA
"23_940","23","DE","m",49,5,4,5,NA,4,6,4,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,5,NA,NA,4,6,5,4.6,NA,5.2,NA,NA,NA
"23_944","23","DE","m",37,5,4,3,NA,6,4,5,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,2,NA,NA,2,3,3,4.4,NA,2.8,NA,NA,NA
"23_945","23","DE","f",48,6,3,3,NA,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4,NA,NA,3,4,3,3.4,NA,3.6,NA,NA,NA
"23_947","23","DE","f",27,6,4,4,NA,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,NA,NA,3,4,4,4.8,NA,3.6,NA,NA,NA
"23_953","23","DE","f",60,6,4,3,NA,3,6,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,NA,5,4,3,4,NA,4.4,NA,NA,NA
"23_958","23","DE","f",58,3,5,4,NA,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,NA,4,4,4,4.2,NA,4.4,NA,NA,NA
"23_963","23","DE","f",27,6,5,4,NA,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4,NA,NA,3,4,5,4.4,NA,4,NA,NA,NA
"23_972","23","DE","f",27,5,4,6,NA,4,6,5,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,6,6,4,5,NA,5.6,NA,NA,NA
"23_975","23","DE","f",46,3,6,5,NA,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,4,NA,NA,5,4,4,5.6,NA,4.4,NA,NA,NA
"23_976","23","DE","m",43,6,5,5,NA,5,2,5,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,4,NA,NA,2,1,2,4.4,NA,2.2,NA,NA,NA
"23_978","23","DE","m",60,6,5,5,NA,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,NA,4,3,3,5,NA,4,NA,NA,NA
"23_981","23","DE","f",34,3,5,4,NA,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,6,NA,NA,5,6,5,4,NA,5.4,NA,NA,NA
"23_999","23","DE","f",22,5,6,5,NA,4,6,6,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,NA,6,6,5,5.4,NA,5.4,NA,NA,NA
"23_1000","23","DE","m",31,6,5,5,NA,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,NA,5,3,5,5,NA,4.6,NA,NA,NA
"23_1008","23","DE","f",60,7,4,3,NA,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,NA,5,5,5,3.8,NA,5,NA,NA,NA
"23_1010","23","DE","f",37,6,5,1,NA,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2,NA,NA,4,5,4,3.4,NA,4.2,NA,NA,NA
"23_1012","23","DE","m",47,3,4,4,NA,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,5,NA,NA,1,3,2,4.2,NA,3,NA,NA,NA
"23_1017","23","DE","m",70,1,6,4,NA,4,6,6,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,5,6,4,5.2,NA,5.4,NA,NA,NA
"23_1018","23","DE","m",70,3,5,3,NA,3,5,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4,NA,NA,4,5,3,4,NA,4,NA,NA,NA
"23_1021","23","DE","m",72,5,5,3,NA,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,NA,6,5,3,4.2,NA,4.8,NA,NA,NA
"23_1028","23","DE","f",48,6,6,3,NA,3,6,6,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,NA,NA,3,1,1,4.8,NA,1.8,NA,NA,NA
"23_1037","23","DE","f",45,6,3,1,NA,1,6,4,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,4,NA,NA,6,4,4,3,NA,4.8,NA,NA,NA
"23_1041","23","DE","f",54,7,4,2,NA,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,NA,4,4,4,3.4,NA,4.4,NA,NA,NA
"23_1044","23","DE","f",19,5,4,5,NA,3,6,5,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,3,NA,NA,3,3,4,4.6,NA,3.8,NA,NA,NA
"23_1045","23","DE","f",30,6,4,5,NA,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,5,NA,NA,4,4,5,5.2,NA,4.4,NA,NA,NA
"23_1048","23","DE","m",75,3,4,4,NA,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,4,NA,NA,4,2,3,4,NA,3.2,NA,NA,NA
"23_1054","23","DE","m",75,6,5,3,NA,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,NA,4,5,4,4.2,NA,4.6,NA,NA,NA
"23_1055","23","DE","f",54,5,5,2,NA,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,NA,2,5,6,2.8,NA,4.6,NA,NA,NA
"23_1062","23","DE","f",73,6,6,5,NA,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,4,NA,NA,5,5,5,4.8,NA,4.8,NA,NA,NA
"23_1064","23","DE","m",40,6,6,4,NA,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,5,NA,NA,5,3,3,4.8,NA,4,NA,NA,NA
"23_1068","23","DE","f",22,5,3,5,NA,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,5,NA,NA,4,4,3,4.8,NA,4.4,NA,NA,NA
"23_1072","23","DE","f",72,2,4,3,NA,3,5,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4,NA,NA,3,3,1,3.8,NA,3,NA,NA,NA
"23_1073","23","DE","m",63,5,4,3,NA,3,4,6,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,5,NA,NA,4,5,5,4,NA,5,NA,NA,NA
"23_1078","23","DE","m",25,3,4,1,NA,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,2,NA,NA,3,2,4,2.6,NA,3.2,NA,NA,NA
"23_1082","23","DE","m",61,5,4,3,NA,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,NA,NA,4,4,4,3.4,NA,3.8,NA,NA,NA
"23_1083","23","DE","f",21,5,5,6,NA,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4,NA,NA,4,4,4,5,NA,4,NA,NA,NA
"23_1090","23","DE","m",67,6,5,4,NA,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,4,NA,NA,5,5,5,4.6,NA,4.4,NA,NA,NA
"23_1093","23","DE","f",52,6,4,3,NA,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,NA,NA,3,4,4,4,NA,3.6,NA,NA,NA
"23_1095","23","DE","m",30,5,3,4,NA,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,4,NA,NA,4,3,3,3.4,NA,3.8,NA,NA,NA
"23_1097","23","DE","f",47,3,4,2,NA,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,NA,NA,3,4,4,3,NA,3.6,NA,NA,NA
"23_1100","23","DE","m",40,5,3,3,NA,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,6,NA,NA,4,4,3,3.4,NA,4.2,NA,NA,NA
"23_1103","23","DE","f",39,7,5,4,NA,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,2,NA,NA,3,4,4,4,NA,3.6,NA,NA,NA
"23_1107","23","DE","f",38,6,5,4,NA,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,4,NA,NA,5,4,3,5,NA,3.8,NA,NA,NA
"23_1114","23","DE","m",34,5,4,2,NA,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,4,NA,NA,2,3,4,3.4,NA,3.6,NA,NA,NA
"23_1115","23","DE","f",60,2,5,3,NA,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,5,NA,NA,3,4,3,3.4,NA,3.6,NA,NA,NA
"23_1117","23","DE","f",29,NA,5,5,NA,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,NA,5,5,4,5.4,NA,4.8,NA,NA,NA
"23_1119","23","DE","f",56,5,4,3,NA,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4,NA,NA,4,4,5,3.8,NA,4.2,NA,NA,NA
"23_1123","23","DE","m",58,6,4,3,NA,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,2,NA,NA,3,3,2,4,NA,3,NA,NA,NA
"23_1125","23","DE","f",56,6,4,3,NA,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,4,NA,NA,3,4,4,3.8,NA,4,NA,NA,NA
"23_1126","23","DE","f",54,6,6,3,NA,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,4,NA,NA,5,4,6,4.2,NA,5,NA,NA,NA
"23_1127","23","DE","m",66,6,4,3,NA,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,3,NA,NA,3,4,5,3.6,NA,4,NA,NA,NA
"23_1130","23","DE","f",34,6,6,5,NA,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,NA,NA,1,1,1,5,NA,1.6,NA,NA,NA
"23_1136","23","DE","m",58,6,3,5,NA,3,3,5,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,NA,3,4,4,3.8,NA,4.2,NA,NA,NA
"23_1140","23","DE","f",42,6,6,3,NA,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,NA,NA,5,4,6,4.8,NA,4.4,NA,NA,NA
"23_1146","23","DE","f",36,5,6,4,NA,4,5,6,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,NA,5,4,5,5,NA,4.8,NA,NA,NA
"23_1147","23","DE","f",37,6,4,3,NA,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,3,NA,NA,3,3,4,4,NA,3.6,NA,NA,NA
"23_1148","23","DE","f",45,6,5,3,NA,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,NA,5,4,3,3.2,NA,4.4,NA,NA,NA
"23_1150","23","DE","m",70,6,5,2,NA,4,2,5,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,3,NA,NA,5,6,3,3.6,NA,4.4,NA,NA,NA
"23_1154","23","DE","f",58,3,5,4,NA,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,5,NA,NA,3,5,5,4.4,NA,4.2,NA,NA,NA
"23_1155","23","DE","f",33,6,5,4,NA,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,4,NA,NA,2,4,6,4.4,NA,4.2,NA,NA,NA
"23_1157","23","DE","m",24,3,4,2,NA,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,NA,3,3,5,3.8,NA,4.2,NA,NA,NA
"23_1158","23","DE","f",61,6,5,3,NA,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,3,NA,NA,4,4,4,4.2,NA,4,NA,NA,NA
"23_1164","23","DE","f",66,6,5,3,NA,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,5,NA,NA,5,4,4,3.4,NA,4.4,NA,NA,NA
"23_1168","23","DE","f",40,1,4,4,NA,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,6,3,3,3.6,NA,4.8,NA,NA,NA
"23_1192","23","DE","f",53,6,4,4,NA,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,4,NA,NA,3,5,5,4,NA,4.4,NA,NA,NA
"23_1195","23","DE","f",51,7,6,4,NA,4,6,6,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,6,4,6,5.2,NA,5.6,NA,NA,NA
"23_1198","23","DE","f",42,5,5,3,NA,4,5,6,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,3,NA,NA,4,4,5,4.6,NA,4.2,NA,NA,NA
"24_192","24","DE","f",71,6,4,4,NA,4,4,4,4,NA,4,NA,4,4,4,NA,3,NA,3,NA,NA,4,4,4,4,4,3.6,NA,NA,NA
"24_195","24","DE","m",71,2,6,5,NA,4,5,4,2,NA,4,NA,4,1,1,NA,2,NA,1,NA,NA,1,1,4,4.8,2.4,1.8,NA,NA,NA
"24_198","24","DE","f",52,3,5,5,NA,6,5,6,5,NA,3,NA,5,2,2,NA,3,NA,5,NA,NA,2,3,5,5.4,3.4,3.6,NA,NA,NA
"24_200","24","DE","f",63,3,4,3,NA,3,4,5,4,NA,4,NA,4,4,4,NA,4,NA,4,NA,NA,4,3,3,3.8,4,3.6,NA,NA,NA
"24_208","24","DE","f",36,5,4,5,NA,1,3,4,3,NA,1,NA,2,2,1,NA,1,NA,6,NA,NA,4,3,3,3.4,1.8,3.4,NA,NA,NA
"24_209","24","DE","f",40,5,6,4,NA,4,3,6,5,NA,4,NA,5,3,3,NA,5,NA,6,NA,NA,6,6,5,4.6,4,5.6,NA,NA,NA
"24_213","24","DE","f",55,5,4,4,NA,1,3,4,3,NA,3,NA,4,3,4,NA,4,NA,4,NA,NA,4,4,3,3.2,3.4,3.8,NA,NA,NA
"24_215","24","DE","f",41,2,5,5,NA,4,5,6,3,NA,4,NA,4,3,4,NA,4,NA,1,NA,NA,3,3,2,5,3.6,2.6,NA,NA,NA
"24_216","24","DE","f",59,2,4,2,NA,1,2,3,5,NA,5,NA,5,4,6,NA,4,NA,4,NA,NA,4,3,4,2.4,5,3.8,NA,NA,NA
"24_217","24","DE","f",42,3,6,6,NA,5,6,6,3,NA,3,NA,5,2,2,NA,5,NA,5,NA,NA,5,5,4,5.8,3,4.8,NA,NA,NA
"24_218","24","DE","m",55,5,2,2,NA,2,2,2,2,NA,2,NA,3,2,4,NA,4,NA,5,NA,NA,4,4,3,2,2.6,4,NA,NA,NA
"24_219","24","DE","f",37,6,3,3,NA,4,1,1,6,NA,6,NA,6,3,3,NA,6,NA,3,NA,NA,1,4,3,2.4,4.8,3.4,NA,NA,NA
"24_220","24","DE","f",42,6,4,4,NA,4,4,5,4,NA,4,NA,4,3,4,NA,3,NA,6,NA,NA,4,3,5,4.2,3.8,4.2,NA,NA,NA
"24_222","24","DE","f",50,2,4,4,NA,5,4,5,3,NA,3,NA,3,2,4,NA,5,NA,5,NA,NA,3,4,4,4.4,3,4.2,NA,NA,NA
"24_224","24","DE","f",29,3,4,3,NA,3,2,4,5,NA,5,NA,5,6,4,NA,5,NA,4,NA,NA,4,4,4,3.2,5,4.2,NA,NA,NA
"24_225","24","DE","f",31,6,5,4,NA,3,3,6,4,NA,3,NA,3,5,1,NA,4,NA,1,NA,NA,1,2,2,4.2,3.2,2,NA,NA,NA
"24_228","24","DE","f",35,5,3,4,NA,4,6,6,4,NA,2,NA,1,2,5,NA,4,NA,5,NA,NA,4,4,5,4.6,2.8,4.4,NA,NA,NA
"24_230","24","DE","f",32,3,5,4,NA,4,4,4,4,NA,4,NA,4,2,2,NA,5,NA,5,NA,NA,4,4,4,4.2,3.2,4.4,NA,NA,NA
"24_232","24","DE","f",41,3,6,5,NA,4,5,5,3,NA,3,NA,4,2,4,NA,5,NA,6,NA,NA,5,5,5,5,3.2,5.2,NA,NA,NA
"24_237","24","DE","m",40,2,5,3,NA,6,3,5,5,NA,6,NA,5,3,6,NA,2,NA,4,NA,NA,3,4,4,4.4,5,3.4,NA,NA,NA
"24_238","24","DE","f",42,5,4,4,NA,4,4,6,4,NA,5,NA,6,5,5,NA,3,NA,5,NA,NA,4,4,5,4.4,5,4.2,NA,NA,NA
"24_239","24","DE","f",30,3,3,3,NA,3,4,4,4,NA,4,NA,4,4,4,NA,4,NA,3,NA,NA,3,3,3,3.4,4,3.2,NA,NA,NA
"24_240","24","DE","f",40,6,4,4,NA,3,6,5,3,NA,3,NA,1,1,2,NA,3,NA,4,NA,NA,4,4,4,4.4,2,3.8,NA,NA,NA
"24_241","24","DE","f",48,3,3,6,NA,5,4,4,4,NA,3,NA,4,2,3,NA,5,NA,4,NA,NA,6,6,5,4.4,3.2,5.2,NA,NA,NA
"24_242","24","DE","f",25,6,6,6,NA,6,6,6,3,NA,3,NA,5,3,3,NA,4,NA,3,NA,NA,5,3,3,6,3.4,3.6,NA,NA,NA
"24_243","24","DE","f",41,3,4,4,NA,5,3,6,4,NA,4,NA,3,1,1,NA,2,NA,5,NA,NA,1,3,3,4.4,2.6,2.8,NA,NA,NA
"24_244","24","DE","m",34,6,3,5,NA,3,3,5,4,NA,4,NA,5,3,3,NA,4,NA,5,NA,NA,4,3,6,3.8,3.8,4.4,NA,NA,NA
"24_246","24","DE","f",40,5,4,5,NA,4,5,5,4,NA,3,NA,3,3,4,NA,4,NA,3,NA,NA,4,4,4,4.6,3.4,3.8,NA,NA,NA
"24_248","24","DE","f",59,5,4,6,NA,5,6,6,5,NA,6,NA,5,4,3,NA,5,NA,6,NA,NA,1,5,6,5.4,4.6,4.6,NA,NA,NA
"24_250","24","DE","m",29,5,3,4,NA,2,2,3,3,NA,4,NA,3,3,3,NA,2,NA,3,NA,NA,2,3,4,2.8,3.2,2.8,NA,NA,NA
"24_252","24","DE","f",43,2,2,4,NA,4,4,4,2,NA,1,NA,1,1,1,NA,1,NA,1,NA,NA,3,4,4,3.6,1.2,2.6,NA,NA,NA
"24_254","24","DE","f",58,3,2,4,NA,4,3,5,4,NA,4,NA,5,4,3,NA,5,NA,6,NA,NA,5,4,4,3.6,4,4.8,NA,NA,NA
"24_255","24","DE","f",29,6,3,5,NA,4,6,5,5,NA,2,NA,5,3,1,NA,3,NA,2,NA,NA,3,4,4,4.6,3.2,3.2,NA,NA,NA
"24_256","24","DE","f",36,3,4,5,NA,3,6,5,2,NA,2,NA,2,4,2,NA,6,NA,6,NA,NA,4,6,3,4.6,2.4,5,NA,NA,NA
"24_258","24","DE","m",43,3,4,4,NA,3,2,2,4,NA,4,NA,4,3,2,NA,6,NA,4,NA,NA,2,2,4,3,3.4,3.6,NA,NA,NA
"24_261","24","DE","f",52,3,4,5,NA,5,5,5,2,NA,2,NA,4,3,1,NA,3,NA,3,NA,NA,3,5,4,4.8,2.4,3.6,NA,NA,NA
"24_265","24","DE","f",34,3,3,4,NA,4,4,4,4,NA,3,NA,2,2,2,NA,4,NA,3,NA,NA,3,3,2,3.8,2.6,3,NA,NA,NA
"24_273","24","DE","f",67,5,4,4,NA,4,4,5,4,NA,4,NA,4,3,3,NA,4,NA,4,NA,NA,3,3,3,4.2,3.6,3.4,NA,NA,NA
"24_274","24","DE","f",30,6,4,4,NA,2,4,4,4,NA,4,NA,4,3,4,NA,4,NA,4,NA,NA,4,4,4,3.6,3.8,4,NA,NA,NA
"24_276","24","DE","f",55,3,4,4,NA,5,1,5,2,NA,5,NA,2,5,6,NA,6,NA,6,NA,NA,5,6,6,3.8,4,5.8,NA,NA,NA
"24_280","24","DE","f",53,6,4,4,NA,4,4,4,4,NA,4,NA,4,3,3,NA,5,NA,5,NA,NA,4,4,4,4,3.6,4.4,NA,NA,NA
"24_281","24","DE","f",48,3,4,5,NA,2,4,6,3,NA,4,NA,4,4,5,NA,3,NA,2,NA,NA,5,2,3,4.2,4,3,NA,NA,NA
"24_282","24","DE","f",72,6,5,4,NA,4,5,4,4,NA,5,NA,4,3,3,NA,6,NA,6,NA,NA,6,6,6,4.4,3.8,6,NA,NA,NA
"24_285","24","DE","m",23,6,5,5,NA,4,2,6,5,NA,2,NA,6,3,2,NA,3,NA,5,NA,NA,5,6,4,4.4,3.6,4.6,NA,NA,NA
"24_286","24","DE","f",40,6,5,2,NA,4,6,6,2,NA,2,NA,3,2,3,NA,3,NA,4,NA,NA,3,3,4,4.6,2.4,3.4,NA,NA,NA
"24_290","24","DE","m",24,6,5,4,NA,5,5,2,3,NA,4,NA,3,3,3,NA,6,NA,6,NA,NA,3,5,4,4.2,3.2,4.8,NA,NA,NA
"24_291","24","DE","f",25,6,3,4,NA,6,2,5,4,NA,2,NA,5,2,4,NA,4,NA,5,NA,NA,5,4,4,4,3.4,4.4,NA,NA,NA
"24_293","24","DE","f",25,6,4,3,NA,4,2,4,5,NA,3,NA,4,4,3,NA,3,NA,4,NA,NA,4,4,4,3.4,3.8,3.8,NA,NA,NA
"24_295","24","DE","m",24,5,4,3,NA,1,3,5,3,NA,5,NA,5,1,1,NA,3,NA,5,NA,NA,4,4,4,3.2,3,4,NA,NA,NA
"24_298","24","DE","m",27,5,4,5,NA,6,4,5,3,NA,3,NA,4,4,4,NA,5,NA,5,NA,NA,4,5,6,4.8,3.6,5,NA,NA,NA
"24_299","24","DE","nb",23,5,3,2,NA,2,2,4,4,NA,4,NA,6,3,2,NA,5,NA,6,NA,NA,4,4,4,2.6,3.8,4.6,NA,NA,NA
"24_300","24","DE","m",24,5,6,5,NA,4,6,5,4,NA,4,NA,4,3,3,NA,2,NA,3,NA,NA,3,4,3,5.2,3.6,3,NA,NA,NA
"24_301","24","DE","f",19,5,4,3,NA,3,4,4,5,NA,2,NA,3,2,1,NA,3,NA,4,NA,NA,1,1,2,3.6,2.6,2.2,NA,NA,NA
"24_303","24","DE","f",23,5,2,5,NA,5,3,5,4,NA,2,NA,6,2,2,NA,4,NA,6,NA,NA,3,2,4,4,3.2,3.8,NA,NA,NA
"24_305","24","DE","f",25,6,6,3,NA,2,2,5,5,NA,6,NA,6,6,3,NA,3,NA,2,NA,NA,2,2,1,3.6,5.2,2,NA,NA,NA
"24_306","24","DE","nb",25,6,5,4,NA,1,4,5,2,NA,5,NA,6,5,4,NA,5,NA,4,NA,NA,4,3,2,3.8,4.4,3.6,NA,NA,NA
"24_308","24","DE","f",24,6,4,6,NA,6,6,5,4,NA,1,NA,4,1,1,NA,4,NA,3,NA,NA,3,2,2,5.4,2.2,2.8,NA,NA,NA
"24_309","24","DE","f",25,6,2,3,NA,4,5,6,4,NA,4,NA,6,4,3,NA,4,NA,4,NA,NA,3,3,5,4,4.2,3.8,NA,NA,NA
"24_313","24","DE","f",23,6,4,4,NA,4,4,4,1,NA,1,NA,2,1,1,NA,3,NA,2,NA,NA,2,3,1,4,1.2,2.2,NA,NA,NA
"24_317","24","DE","f",29,6,4,5,NA,4,4,5,4,NA,2,NA,5,3,2,NA,4,NA,4,NA,NA,4,4,2,4.4,3.2,3.6,NA,NA,NA
"24_318","24","DE","f",56,6,4,4,NA,4,4,3,5,NA,3,NA,5,3,3,NA,5,NA,4,NA,NA,5,5,5,3.8,3.8,4.8,NA,NA,NA
"24_320","24","DE","f",24,6,2,4,NA,2,4,4,4,NA,3,NA,4,1,2,NA,5,NA,4,NA,NA,1,2,4,3.2,2.8,3.2,NA,NA,NA
"24_323","24","DE","m",30,6,4,4,NA,5,3,4,3,NA,2,NA,5,2,2,NA,3,NA,3,NA,NA,3,3,5,4,2.8,3.4,NA,NA,NA
"24_326","24","DE","f",58,6,5,5,NA,4,4,5,4,NA,1,NA,2,2,3,NA,4,NA,4,NA,NA,4,4,5,4.6,2.4,4.2,NA,NA,NA
"24_327","24","DE","f",79,6,4,5,NA,3,6,6,4,NA,4,NA,6,6,5,NA,3,NA,5,NA,NA,4,6,6,4.8,5,4.8,NA,NA,NA
"24_339","24","DE","m",36,5,2,5,NA,5,2,5,4,NA,5,NA,5,5,4,NA,5,NA,4,NA,NA,5,5,4,3.8,4.6,4.6,NA,NA,NA
"24_341","24","DE","f",25,5,3,3,NA,2,2,4,4,NA,4,NA,4,4,3,NA,4,NA,5,NA,NA,2,4,4,2.8,3.8,3.8,NA,NA,NA
"24_347","24","DE","m",24,5,6,5,NA,6,5,5,5,NA,5,NA,6,5,3,NA,5,NA,4,NA,NA,3,4,4,5.4,4.8,4,NA,NA,NA
"24_358","24","DE","f",24,6,3,5,NA,4,4,3,4,NA,3,NA,5,3,3,NA,5,NA,4,NA,NA,3,4,3,3.8,3.6,3.8,NA,NA,NA
"24_368","24","DE","f",55,6,4,4,NA,5,4,6,4,NA,4,NA,3,4,3,NA,5,NA,5,NA,NA,5,5,6,4.6,3.6,5.2,NA,NA,NA
"24_369","24","DE","f",55,6,4,3,NA,5,2,4,5,NA,4,NA,6,5,4,NA,5,NA,4,NA,NA,4,5,5,3.6,4.8,4.6,NA,NA,NA
"24_374","24","DE","f",66,5,5,5,NA,2,5,5,4,NA,3,NA,6,4,6,NA,6,NA,6,NA,NA,4,5,3,4.4,4.6,4.8,NA,NA,NA
"24_376","24","DE","f",60,6,4,4,NA,3,6,4,4,NA,4,NA,4,5,4,NA,5,NA,3,NA,NA,4,4,4,4.2,4.2,4,NA,NA,NA
"24_377","24","DE","f",20,5,4,4,NA,4,4,4,3,NA,3,NA,4,2,2,NA,4,NA,4,NA,NA,3,3,4,4,2.8,3.6,NA,NA,NA
"24_380","24","DE","f",55,5,4,4,NA,3,4,4,4,NA,4,NA,5,2,2,NA,3,NA,3,NA,NA,3,4,4,3.8,3.4,3.4,NA,NA,NA
"24_381","24","DE","f",25,3,5,5,NA,6,4,6,4,NA,5,NA,5,5,5,NA,2,NA,2,NA,NA,2,3,2,5.2,4.8,2.2,NA,NA,NA
"24_382","24","DE","m",24,5,4,2,NA,2,2,4,3,NA,1,NA,5,4,4,NA,4,NA,3,NA,NA,4,4,3,2.8,3.4,3.6,NA,NA,NA
"24_383","24","DE","f",32,3,4,4,NA,5,5,5,6,NA,5,NA,6,5,5,NA,6,NA,6,NA,NA,4,6,4,4.6,5.4,5.2,NA,NA,NA
"24_384","24","DE","m",42,5,4,3,NA,2,3,3,4,NA,4,NA,4,3,4,NA,4,NA,4,NA,NA,3,3,4,3,3.8,3.6,NA,NA,NA
"24_386","24","DE","m",58,6,4,4,NA,4,4,3,4,NA,5,NA,6,6,4,NA,5,NA,4,NA,NA,4,4,4,3.8,5,4.2,NA,NA,NA
"24_387","24","DE","f",22,5,5,4,NA,3,2,5,1,NA,2,NA,4,2,1,NA,3,NA,1,NA,NA,1,1,1,3.8,2,1.4,NA,NA,NA
"24_389","24","DE","f",60,5,6,6,NA,6,6,6,6,NA,5,NA,6,4,6,NA,6,NA,3,NA,NA,6,6,6,6,5.4,5.4,NA,NA,NA
